date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:19:41	313962/313962	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22638b3bc0-4ca6a%22	https://htmldemo.net/bstore/bstore/assets/fonts/fontawesome-webfont.svg?v=4.3.0	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/fonts/fontawesome-webfonte0a5.svg	(from https://htmldemo.net/bstore/bstore/assets/css/font-awesome.min.css)
01:19:42	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:42%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/controls.png	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/controls.png	(from https://htmldemo.net/bstore/bstore/assets/css/jquery.bxslider.css)
01:19:42	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:43%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/animated-overlay.gif	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/animated-overlay.gif	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:42	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:43%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:42	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:43%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_gloss-wave_35_f6a828_500x100.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_gloss-wave_35_f6a828_500x100.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:43	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:44%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_100_f6f6f6_1x400.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_100_f6f6f6_1x400.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:43	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:44%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_100_fdf5ce_1x400.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_100_fdf5ce_1x400.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:43	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:44%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_65_ffffff_1x400.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_glass_65_ffffff_1x400.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:44	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:45%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_highlight-soft_75_ffe45c_1x100.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_highlight-soft_75_ffe45c_1x100.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:44	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:45%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_diagonals-thick_18_b81900_40x40.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_diagonals-thick_18_b81900_40x40.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:44	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:45%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-icons_222222_256x240.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-icons_222222_256x240.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:44	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:45%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ffffff_256x240.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ffffff_256x240.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:45	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:46%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ef8c08_256x240.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ef8c08_256x240.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:45	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:46%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-icons_228ef1_256x240.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-icons_228ef1_256x240.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:46	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:47%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ffd27a_256x240.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-icons_ffd27a_256x240.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:46	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:47%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_diagonals-thick_20_666666_40x40.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_diagonals-thick_20_666666_40x40.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:46	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:47%20GMT	https://htmldemo.net/bstore/bstore/assets/css/images/ui-bg_flat_10_000000_40x100.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/images/ui-bg_flat_10_000000_40x100.webp	(from https://htmldemo.net/bstore/bstore/assets/css/jquery-ui-slider.css)
01:19:46	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:47%20GMT	https://htmldemo.net/bstore/bstore/assets/css/owl.video.play.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/css/owl.video.play.webp	(from https://htmldemo.net/bstore/bstore/assets/css/owl.carousel.min.css)
01:19:47	112/112	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:48%20GMT	https://htmldemo.net/bstore/bstore/assets/images/caret.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/caret.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:47	56334/56334	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:48%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/bkg_product_tab.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/bkg_product_tab.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:47	1449/1449	---M--	200	added ('OK')	image/gif	date:Mon,%2020%20Nov%202023%2018:19:48%20GMT	https://htmldemo.net/bstore/bstore/assets/images/testimon-after.gif	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/testimon-after.gif	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:47	248/248	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:49%20GMT	https://htmldemo.net/bstore/bstore/assets/images/bs-before-q.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/bs-before-q.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:48	234/234	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:49%20GMT	https://htmldemo.net/bstore/bstore/assets/images/bs-after-q.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/bs-after-q.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:48	2478/2478	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:49%20GMT	https://htmldemo.net/bstore/bstore/assets/images/sprite.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/sprite.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:48	988/988	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:49%20GMT	https://htmldemo.net/bstore/bstore/assets/images/bankwire.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/bankwire.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:48	962/962	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:49%20GMT	https://htmldemo.net/bstore/bstore/assets/images/cheque.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/cheque.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:49	980/980	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:50%20GMT	https://htmldemo.net/bstore/bstore/assets/images/paypal-icon.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/paypal-icon.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:49	1134/1134	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:50%20GMT	https://htmldemo.net/bstore/bstore/assets/images/Master-Card-icon.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/Master-Card-icon.webp	(from https://htmldemo.net/bstore/bstore/assets/css/style.css)
01:19:49	522/522	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:50%20GMT	https://htmldemo.net/bstore/bstore/assets/images/order-step-a.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/order-step-a.webp	(from https://htmldemo.net/bstore/bstore/assets/css/responsive.css)
01:19:49	376/376	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:50%20GMT	https://htmldemo.net/bstore/bstore/assets/images/order-step-current.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/order-step-current.webp	(from https://htmldemo.net/bstore/bstore/assets/css/responsive.css)
01:19:50	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:51%20GMT	https://htmldemo.net/bstore/bstore/assets/images/order-step-done.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/order-step-done.webp	(from https://htmldemo.net/bstore/bstore/assets/css/responsive.css)
01:19:50	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:19:51%20GMT	https://htmldemo.net/bstore/bstore/assets/images/order-step-done-last.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/order-step-done-last.webp	(from https://htmldemo.net/bstore/bstore/assets/css/responsive.css)
01:19:50	42549/42549	---MCZ	200	added ('OK')	text/html	etag:W/%22638b3b73-a635%22	https://htmldemo.net/bstore/bstore/checkout-shipping.html	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/checkout-shipping.html	(from https://htmldemo.net/bstore/bstore/checkout.html)
01:19:50	1052/1052	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:52%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/cart-image3.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/cart-image3.webp	(from https://htmldemo.net/bstore/bstore/checkout.html)
01:19:51	800/800	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:52%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/cart-image2.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/cart-image2.webp	(from https://htmldemo.net/bstore/bstore/checkout.html)
01:19:51	1936/1936	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:52%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/cart-image1.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/cart-image1.webp	(from https://htmldemo.net/bstore/bstore/checkout.html)
01:19:51	5062/5062	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:52%20GMT	https://htmldemo.net/bstore/bstore/assets/images/wishlist/printed-chiffon-dress.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/wishlist/printed-chiffon-dress.webp	(from https://htmldemo.net/bstore/bstore/wishlist.html)
01:19:52	3790/3790	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:53%20GMT	https://htmldemo.net/bstore/bstore/assets/images/wishlist/printed-dress.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/wishlist/printed-dress.webp	(from https://htmldemo.net/bstore/bstore/wishlist.html)
01:19:52	2268/2268	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:53%20GMT	https://htmldemo.net/bstore/bstore/assets/images/wishlist/printed-summer-dress.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/wishlist/printed-summer-dress.webp	(from https://htmldemo.net/bstore/bstore/wishlist.html)
01:19:52	8966/8966	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:53%20GMT	https://htmldemo.net/bstore/bstore/assets/images/wishlist/faded-short-sleeves-tshirt.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/wishlist/faded-short-sleeves-tshirt.webp	(from https://htmldemo.net/bstore/bstore/wishlist.html)
01:19:52	48641/48641	---MCZ	200	added ('OK')	text/html	etag:W/%22638b3b70-be01%22	https://htmldemo.net/bstore/bstore/checkout-registration.html	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/checkout-registration.html	(from https://htmldemo.net/bstore/bstore/my-account.html)
01:19:53	3004/3004	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:54%20GMT	https://htmldemo.net/bstore/bstore/assets/images/logo2.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/logo2.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:53	420/420	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:54%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/1.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/1.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:53	518/518	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:54%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/2.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/2.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:53	296/296	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:54%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/3.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/3.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:54	292/292	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:55%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/4.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/4.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:54	264/264	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:56%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/5.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/5.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:55	310/310	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:56%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/6.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/6.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:55	322/322	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:56%20GMT	https://htmldemo.net/bstore/bstore/assets/images/layout2/7.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/layout2/7.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:55	19486/19486	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:56%20GMT	https://htmldemo.net/bstore/bstore/assets/images/slider/homepage2/3.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/slider/homepage2/3.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:55	10228/10228	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:57%20GMT	https://htmldemo.net/bstore/bstore/assets/images/slider/homepage2/4.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/slider/homepage2/4.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:56	970/970	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:57%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/1.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/1.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:56	1384/1384	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:57%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/2.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/2.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:57	552/552	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:58%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/3.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/3.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:57	1106/1106	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:58%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/4.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/4.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:57	936/936	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:58%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/5.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/5.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:58	616/616	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:58%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/6.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/sidebar_product/6.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:58	10568/10568	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:59%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/shope-add12.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/shope-add12.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:58	16302/16302	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:19:59%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/shope-add22.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/shope-add22.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:58	12284/12284	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:00%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/cms21.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/cms21.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:59	12718/12718	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:00%20GMT	https://htmldemo.net/bstore/bstore/assets/images/product/cms22.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/product/cms22.webp	(from https://htmldemo.net/bstore/bstore/index-2.html)
01:19:59	11750/11750	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:00%20GMT	https://htmldemo.net/bstore/bstore/assets/images/category-header.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/category-header.webp	(from https://htmldemo.net/bstore/bstore/shop-gird.html)
01:19:59	6692/6692	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:00%20GMT	https://htmldemo.net/bstore/bstore/assets/images/img-404.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/img-404.webp	(from https://htmldemo.net/bstore/bstore/404.html)
01:20:00	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2018:20:01%20GMT	https://htmldemo.net/bstore/bstore/my-cart-step-2-info.html	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/my-cart-step-2-info.html	(from https://htmldemo.net/bstore/bstore/checkout-address.html)
01:20:00	838/838	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:01%20GMT	https://htmldemo.net/bstore/bstore/assets/images/bank.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/bank.webp	(from https://htmldemo.net/bstore/bstore/checkout-shipping.html)
01:20:00	726/726	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Nov%202023%2018:20:02%20GMT	https://htmldemo.net/bstore/bstore/assets/images/delivery-method.webp	C:/My%20Web%20Sites/demo%20duan1/htmldemo.net/bstore/bstore/assets/images/delivery-method.webp	(from https://htmldemo.net/bstore/bstore/checkout-shipping.html)
